 ,Label,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
8815,latex-blur-watershed.dm3,5128.090,255.000,2529.655,60.540,2529.655,60.540,269.079,83.357,78.329,68.864,0.890,1.064,0.940,0.946
8816,latex-blur-watershed.dm3,4773.437,255.000,2699.494,58.855,2699.494,58.855,264.571,85.864,70.783,52.740,0.857,1.213,0.824,0.963
8817,latex-blur-watershed.dm3,4447.540,255.000,779.872,63.161,779.872,63.161,243.559,80.000,70.785,6.437,0.942,1.130,0.885,0.955
8818,latex-blur-watershed.dm3,4735.097,255.000,1832.732,66.859,1832.732,66.859,254.441,80.465,74.926,122.529,0.919,1.074,0.931,0.961
8819,latex-blur-watershed.dm3,3891.598,255.000,421.086,67.349,421.086,67.349,228.611,75.250,65.847,116.125,0.936,1.143,0.875,0.949
8820,latex-blur-watershed.dm3,3306.899,255.000,590.748,62.445,590.748,62.445,214.724,66.980,62.862,83.310,0.901,1.066,0.939,0.945
8821,latex-blur-watershed.dm3,4092.887,255.000,1471.938,69.856,1471.938,69.856,234.803,75.395,69.119,114.154,0.933,1.091,0.917,0.950
8822,latex-blur-watershed.dm3,5147.261,255.000,1653.590,70.035,1653.590,70.035,264.700,85.644,76.523,7.640,0.923,1.119,0.893,0.953
8823,latex-blur-watershed.dm3,4006.620,255.000,245.154,74.252,245.154,74.252,235.554,75.874,67.235,50.451,0.907,1.128,0.886,0.940
8824,latex-blur-watershed.dm3,4332.518,255.000,2876.657,77.530,2876.657,77.530,252.627,86.516,63.761,97.479,0.853,1.357,0.737,0.930
8825,latex-blur-watershed.dm3,2482.571,255.000,3111.032,77.669,3111.032,77.669,224.543,66.247,47.714,140.850,0.619,1.388,0.720,0.773
8826,latex-blur-watershed.dm3,4265.421,255.000,82.406,77.654,82.406,77.654,249.000,80.062,67.834,19.542,0.865,1.180,0.847,0.933
8827,latex-blur-watershed.dm3,3076.854,255.000,3049.902,76.566,3049.902,76.566,224.854,74.335,52.702,32.248,0.765,1.410,0.709,0.912
8828,latex-blur-watershed.dm3,2329.207,255.000,2987.659,88.274,2987.659,88.274,202.651,66.358,44.691,19.610,0.713,1.485,0.673,0.880
8829,latex-blur-watershed.dm3,5233.528,255.000,1039.196,108.904,1039.196,108.904,270.892,91.266,73.013,151.942,0.896,1.250,0.800,0.953
8830,latex-blur-watershed.dm3,4514.637,255.000,1373.654,108.560,1373.654,108.560,247.938,82.196,69.933,123.959,0.923,1.175,0.851,0.950
8831,latex-blur-watershed.dm3,4159.984,255.000,2096.955,104.280,2096.955,104.280,239.181,73.137,72.421,128.388,0.914,1.010,0.990,0.949
8832,latex-blur-watershed.dm3,3642.382,255.000,2274.558,102.535,2274.558,102.535,221.667,70.287,65.982,156.176,0.932,1.065,0.939,0.950
8833,latex-blur-watershed.dm3,3527.359,255.000,2437.082,100.839,2437.082,100.839,215.475,69.313,64.796,159.471,0.955,1.070,0.935,0.955
8834,latex-blur-watershed.dm3,4236.665,255.000,504.690,108.892,504.690,108.892,237.367,80.778,66.779,137.107,0.945,1.210,0.827,0.956
8835,latex-blur-watershed.dm3,5990.760,255.000,1927.840,114.148,1927.840,114.148,298.225,102.080,74.722,158.349,0.846,1.366,0.732,0.949
8836,latex-blur-watershed.dm3,2971.417,255.000,2804.447,105.194,2804.447,105.194,209.283,64.662,58.509,9.144,0.853,1.105,0.905,0.923
8837,latex-blur-watershed.dm3,4207.910,255.000,327.404,119.852,327.404,119.852,242.497,77.546,69.090,135.507,0.899,1.122,0.891,0.936
8838,latex-blur-watershed.dm3,4140.813,255.000,672.054,118.408,672.054,118.408,239.181,73.856,71.386,38.510,0.910,1.035,0.967,0.941
8839,latex-blur-watershed.dm3,3747.819,255.000,1214.467,110.961,1214.467,110.961,227.108,74.410,64.130,157.148,0.913,1.160,0.862,0.951
8840,latex-blur-watershed.dm3,4198.324,255.000,864.731,121.345,864.731,121.345,247.187,79.656,67.107,131.706,0.863,1.187,0.842,0.936
8841,latex-blur-watershed.dm3,3575.285,255.000,1566.970,116.274,1566.970,116.274,219.854,69.817,65.202,23.813,0.930,1.071,0.934,0.947
8842,latex-blur-watershed.dm3,2290.867,255.000,2632.021,112.330,2632.021,112.330,175.007,58.177,50.137,31.536,0.940,1.160,0.862,0.943
8843,latex-blur-watershed.dm3,3527.359,255.000,154.674,126.305,154.674,126.305,219.103,70.631,63.586,61.029,0.923,1.111,0.900,0.948
8844,latex-blur-watershed.dm3,3402.752,255.000,1751.835,119.056,1751.835,119.056,213.973,72.220,59.990,12.092,0.934,1.204,0.831,0.958
8845,latex-blur-watershed.dm3,4591.318,255.000,2354.056,144.552,2354.056,144.552,248.249,82.524,70.838,82.465,0.936,1.165,0.858,0.967
8846,latex-blur-watershed.dm3,6767.162,255.000,3008.939,149.560,3008.939,149.560,333.875,98.170,87.768,174.614,0.763,1.119,0.894,0.903
8847,latex-blur-watershed.dm3,4629.659,255.000,2545.800,151.432,2545.800,151.432,251.254,76.820,76.734,179.404,0.922,1.001,0.999,0.945
8848,latex-blur-watershed.dm3,5195.187,255.000,1126.567,160.506,1126.567,160.506,274.519,91.967,71.925,110.350,0.866,1.279,0.782,0.946
8849,latex-blur-watershed.dm3,4313.347,255.000,943.331,159.740,943.331,159.740,247.938,77.616,70.758,139.505,0.882,1.097,0.912,0.933
8850,latex-blur-watershed.dm3,3853.257,255.000,2016.721,152.020,2016.721,152.020,232.238,74.298,66.033,179.021,0.898,1.125,0.889,0.943
8851,latex-blur-watershed.dm3,3939.524,255.000,2719.648,156.024,2719.648,156.024,236.305,72.331,69.348,102.596,0.887,1.043,0.959,0.931
8852,latex-blur-watershed.dm3,3910.768,255.000,762.185,155.665,762.185,155.665,230.424,71.291,69.845,132.164,0.926,1.021,0.980,0.948
8853,latex-blur-watershed.dm3,3968.279,255.000,422.559,160.252,422.559,160.252,230.424,73.105,69.114,85.503,0.939,1.058,0.945,0.953
8854,latex-blur-watershed.dm3,4696.756,255.000,1671.960,165.693,1671.960,165.693,254.130,82.605,72.394,104.062,0.914,1.141,0.876,0.948
8855,latex-blur-watershed.dm3,3872.427,255.000,2194.075,159.965,2194.075,159.965,231.175,72.395,68.106,123.079,0.911,1.063,0.941,0.941
8856,latex-blur-watershed.dm3,3958.694,255.000,2902.365,150.966,2902.365,150.966,268.639,95.949,52.532,3.496,0.689,1.826,0.547,0.871
8857,latex-blur-watershed.dm3,3632.797,255.000,590.654,161.380,590.654,161.380,223.170,69.607,66.451,6.398,0.917,1.047,0.955,0.936
8858,latex-blur-watershed.dm3,3709.478,255.000,1475.836,163.404,1475.836,163.404,223.170,70.035,67.439,30.148,0.936,1.038,0.963,0.944
8859,latex-blur-watershed.dm3,4457.125,255.000,1835.652,168.892,1835.652,168.892,247.187,81.025,70.040,125.356,0.917,1.157,0.864,0.950
8860,latex-blur-watershed.dm3,5338.965,255.000,73.429,175.107,73.429,175.107,271.643,85.909,79.128,27.310,0.909,1.086,0.921,0.951
8861,latex-blur-watershed.dm3,3651.967,255.000,1293.474,167.196,1293.474,167.196,223.481,73.532,63.235,136.812,0.919,1.163,0.860,0.948
8862,latex-blur-watershed.dm3,3153.536,255.000,242.462,174.058,242.462,174.058,206.719,70.262,57.146,17.732,0.927,1.230,0.813,0.947
8863,latex-blur-watershed.dm3,4763.852,255.000,2099.832,199.972,2099.832,199.972,253.379,85.955,70.567,91.058,0.932,1.218,0.821,0.960
8864,latex-blur-watershed.dm3,3862.842,255.000,2452.074,200.422,2452.074,200.422,228.611,70.904,69.366,177.565,0.929,1.022,0.978,0.946
8865,latex-blur-watershed.dm3,4390.029,255.000,509.900,209.737,509.900,209.737,245.373,78.187,71.489,21.872,0.916,1.094,0.914,0.948
8866,latex-blur-watershed.dm3,5108.920,255.000,1383.351,210.339,1383.351,210.339,265.451,85.326,76.235,179.495,0.911,1.119,0.893,0.953
8867,latex-blur-watershed.dm3,2798.883,255.000,2629.575,200.148,2629.575,200.148,195.086,61.111,58.315,21.656,0.924,1.048,0.954,0.934
8868,latex-blur-watershed.dm3,4648.830,255.000,328.658,217.323,328.658,217.323,249.751,85.186,69.484,91.933,0.937,1.226,0.816,0.959
8869,latex-blur-watershed.dm3,3326.070,255.000,680.464,208.793,680.464,208.793,211.848,65.721,64.437,50.343,0.931,1.020,0.980,0.940
8870,latex-blur-watershed.dm3,3326.070,255.000,1041.411,206.767,1041.411,206.767,211.097,67.792,62.468,33.193,0.938,1.085,0.921,0.948
8871,latex-blur-watershed.dm3,3766.990,255.000,2288.586,207.042,2288.586,207.042,230.735,70.107,68.414,6.270,0.889,1.025,0.976,0.944
8872,latex-blur-watershed.dm3,2990.587,255.000,2807.149,202.391,2807.149,202.391,204.905,72.812,52.295,141.769,0.895,1.392,0.718,0.938
8873,latex-blur-watershed.dm3,4179.154,255.000,1572.250,213.361,1572.250,213.361,237.367,75.633,70.354,162.841,0.932,1.075,0.930,0.950
8874,latex-blur-watershed.dm3,3239.803,255.000,856.923,213.285,856.923,213.285,210.035,68.644,60.093,14.904,0.923,1.142,0.875,0.939
8875,latex-blur-watershed.dm3,2626.349,255.000,1208.276,209.805,1208.276,209.805,188.143,61.955,53.974,172.968,0.932,1.148,0.871,0.937
8876,latex-blur-watershed.dm3,4505.051,255.000,1919.579,218.268,1919.579,218.268,258.508,87.503,65.552,159.807,0.847,1.335,0.749,0.933
8877,latex-blur-watershed.dm3,3096.025,255.000,1753.922,223.904,1753.922,223.904,203.843,68.058,57.921,62.068,0.936,1.175,0.851,0.943
8878,latex-blur-watershed.dm3,3412.337,255.000,166.149,226.730,166.149,226.730,217.289,72.820,59.664,143.584,0.908,1.220,0.819,0.944
8879,latex-blur-watershed.dm3,4150.398,255.000,3008.801,238.203,3008.801,238.203,293.847,105.486,50.096,135.522,0.604,2.106,0.475,0.800
8880,latex-blur-watershed.dm3,3977.865,255.000,2869.690,239.373,2869.690,239.373,257.006,75.948,66.688,156.272,0.757,1.139,0.878,0.878
8881,latex-blur-watershed.dm3,3949.109,255.000,2542.259,248.086,2542.259,248.086,231.175,73.887,68.052,92.659,0.929,1.086,0.921,0.947
8882,latex-blur-watershed.dm3,3508.189,255.000,2720.944,245.405,2720.944,245.405,218.791,73.908,60.437,133.022,0.921,1.223,0.818,0.943
8883,latex-blur-watershed.dm3,4668.000,255.000,2013.573,248.688,2013.573,248.688,260.322,90.782,65.470,148.813,0.866,1.387,0.721,0.945
8884,latex-blur-watershed.dm3,2079.992,255.000,3068.628,244.277,3068.628,244.277,178.635,66.315,39.935,69.196,0.819,1.661,0.602,0.933
8885,latex-blur-watershed.dm3,4600.904,255.000,599.237,255.272,599.237,255.272,247.187,79.025,74.129,117.602,0.946,1.066,0.938,0.958
8886,latex-blur-watershed.dm3,4639.244,255.000,767.674,253.821,767.674,253.821,250.063,79.538,74.265,37.427,0.932,1.071,0.934,0.962
8887,latex-blur-watershed.dm3,4706.341,255.000,1127.206,259.519,1127.206,259.519,253.379,80.238,74.682,113.898,0.921,1.074,0.931,0.954
8888,latex-blur-watershed.dm3,3949.109,255.000,421.056,256.780,421.056,256.780,233.740,73.380,68.522,94.886,0.908,1.071,0.934,0.942
8889,latex-blur-watershed.dm3,4955.557,255.000,2201.187,260.360,2201.187,260.360,257.006,83.749,75.339,38.558,0.943,1.112,0.900,0.965
8890,latex-blur-watershed.dm3,4112.058,255.000,2364.243,255.030,2364.243,255.030,237.679,74.963,69.843,177.180,0.915,1.073,0.932,0.951
8891,latex-blur-watershed.dm3,5195.187,255.000,74.915,268.918,74.915,268.918,274.208,91.937,71.949,122.100,0.868,1.278,0.783,0.937
8892,latex-blur-watershed.dm3,4543.392,255.000,950.609,261.514,950.609,261.514,247.187,77.809,74.347,113.088,0.934,1.047,0.956,0.954
8893,latex-blur-watershed.dm3,4965.142,255.000,1487.186,267.350,1487.186,267.350,265.451,88.619,71.337,134.246,0.885,1.242,0.805,0.944
8894,latex-blur-watershed.dm3,3882.012,255.000,1663.534,259.540,1663.534,259.540,227.859,73.958,66.831,145.325,0.940,1.107,0.904,0.954
8895,latex-blur-watershed.dm3,4092.887,255.000,2939.862,266.064,2939.862,266.064,256.255,79.739,65.354,47.185,0.783,1.220,0.820,0.893
8896,latex-blur-watershed.dm3,4217.495,255.000,1289.364,266.812,1289.364,266.812,240.243,79.060,67.921,168.775,0.918,1.164,0.859,0.951
8897,latex-blur-watershed.dm3,4159.984,255.000,249.100,269.780,249.100,269.780,236.927,75.238,70.398,0.329,0.931,1.069,0.936,0.962
8898,latex-blur-watershed.dm3,3977.865,255.000,1840.035,278.882,1840.035,278.882,230.424,72.170,70.178,170.718,0.941,1.028,0.972,0.954
8899,latex-blur-watershed.dm3,6239.975,255.000,2807.175,298.198,2807.175,298.198,303.977,95.495,83.198,13.620,0.849,1.148,0.871,0.945
8900,latex-blur-watershed.dm3,3843.672,255.000,2460.807,292.765,2460.807,292.765,226.046,71.952,68.017,115.577,0.945,1.058,0.945,0.952
8901,latex-blur-watershed.dm3,4552.977,255.000,855.092,306.377,855.092,306.377,254.130,81.976,70.717,60.866,0.886,1.159,0.863,0.940
8902,latex-blur-watershed.dm3,4073.717,255.000,2639.355,297.351,2639.355,297.351,238.430,77.866,66.612,163.245,0.900,1.169,0.855,0.947
8903,latex-blur-watershed.dm3,4303.762,255.000,1390.790,308.300,1390.790,308.300,244.311,74.704,73.352,5.280,0.906,1.018,0.982,0.938
8904,latex-blur-watershed.dm3,4207.910,255.000,1928.304,307.403,1928.304,307.403,239.181,75.905,70.584,127.181,0.924,1.075,0.930,0.952
8905,latex-blur-watershed.dm3,4562.563,255.000,2289.986,306.081,2289.986,306.081,250.814,81.315,71.441,26.498,0.911,1.138,0.879,0.951
8906,latex-blur-watershed.dm3,3565.700,255.000,1750.929,307.611,1750.929,307.611,222.419,71.330,63.647,177.154,0.906,1.121,0.892,0.936
8907,latex-blur-watershed.dm3,4044.961,255.000,2105.874,307.964,2105.874,307.964,238.430,78.571,65.548,169.180,0.894,1.199,0.834,0.944
8908,latex-blur-watershed.dm3,4198.324,255.000,684.188,311.480,684.188,311.480,238.430,76.049,70.290,167.534,0.928,1.082,0.924,0.950
8909,latex-blur-watershed.dm3,4092.887,255.000,1040.028,311.728,1040.028,311.728,245.373,77.284,67.430,114.816,0.854,1.146,0.872,0.930
8910,latex-blur-watershed.dm3,4591.318,255.000,1212.633,314.238,1212.633,314.238,250.063,82.317,71.016,152.746,0.923,1.159,0.863,0.959
8911,latex-blur-watershed.dm3,3431.507,255.000,1569.871,309.418,1569.871,309.418,218.040,71.719,60.921,163.738,0.907,1.177,0.849,0.941
8912,latex-blur-watershed.dm3,2885.150,255.000,513.756,309.749,513.756,309.749,198.713,67.573,54.363,174.392,0.918,1.243,0.805,0.939
8913,latex-blur-watershed.dm3,5041.823,255.000,166.766,322.996,166.766,322.996,265.011,84.934,75.582,11.713,0.902,1.124,0.890,0.957
8914,latex-blur-watershed.dm3,3997.035,255.000,328.625,321.758,328.625,321.758,234.803,77.691,65.505,126.258,0.911,1.186,0.843,0.945
8915,latex-blur-watershed.dm3,5645.692,255.000,3088.349,342.944,3088.349,342.944,308.044,101.284,70.972,53.458,0.748,1.427,0.701,0.895
8916,latex-blur-watershed.dm3,5597.766,255.000,2547.467,344.361,2547.467,344.361,277.084,85.723,83.143,53.043,0.916,1.031,0.970,0.952
8917,latex-blur-watershed.dm3,4821.364,255.000,2721.787,342.139,2721.787,342.139,265.011,84.974,72.242,175.033,0.863,1.176,0.850,0.943
8918,latex-blur-watershed.dm3,2952.246,255.000,3003.432,337.946,3003.432,337.946,213.973,66.000,56.953,177.252,0.810,1.159,0.863,0.917
8919,latex-blur-watershed.dm3,4926.801,255.000,418.809,352.896,418.809,352.896,261.073,85.917,73.012,142.007,0.908,1.177,0.850,0.949
8920,latex-blur-watershed.dm3,4275.006,255.000,1126.916,351.271,1126.916,351.271,241.746,83.060,65.533,165.612,0.919,1.267,0.789,0.950
8921,latex-blur-watershed.dm3,4936.386,255.000,2029.482,356.338,2029.482,356.338,263.949,87.588,71.759,66.071,0.890,1.221,0.819,0.946
8922,latex-blur-watershed.dm3,4524.222,255.000,63.875,362.494,63.875,362.494,253.379,82.026,70.227,90.511,0.886,1.168,0.856,0.951
8923,latex-blur-watershed.dm3,4485.881,255.000,599.288,355.961,599.288,355.961,247.187,81.979,69.671,163.672,0.923,1.177,0.850,0.954
8924,latex-blur-watershed.dm3,4668.000,255.000,2892.080,354.746,2892.080,354.746,271.203,82.073,72.417,153.867,0.798,1.133,0.882,0.927
8925,latex-blur-watershed.dm3,3786.160,255.000,1484.759,360.504,1484.759,360.504,224.983,73.612,65.488,85.983,0.940,1.124,0.890,0.950
8926,latex-blur-watershed.dm3,3326.070,255.000,2216.500,354.956,2216.500,354.956,215.475,69.915,60.571,155.238,0.900,1.154,0.866,0.934
8927,latex-blur-watershed.dm3,2664.690,255.000,780.036,352.576,780.036,352.576,189.205,65.653,51.677,161.264,0.935,1.270,0.787,0.955
8928,latex-blur-watershed.dm3,4102.472,255.000,951.854,360.141,951.854,360.141,249.751,83.094,62.862,165.129,0.826,1.322,0.757,0.922
8929,latex-blur-watershed.dm3,3613.626,255.000,1310.277,359.452,1310.277,359.452,219.854,70.793,64.993,31.115,0.939,1.089,0.918,0.951
8930,latex-blur-watershed.dm3,3172.706,255.000,2370.905,354.099,2370.905,354.099,207.470,68.453,59.013,17.370,0.926,1.160,0.862,0.942
8931,latex-blur-watershed.dm3,3814.916,255.000,1667.709,362.652,1667.709,362.652,226.046,72.685,66.826,143.191,0.938,1.088,0.919,0.949
8932,latex-blur-watershed.dm3,3124.780,255.000,1852.946,364.169,1852.946,364.169,207.470,68.771,57.853,152.494,0.912,1.189,0.841,0.941
8933,latex-blur-watershed.dm3,3498.604,255.000,245.029,377.648,245.029,377.648,220.916,74.817,59.539,152.373,0.901,1.257,0.796,0.943
8934,latex-blur-watershed.dm3,4888.460,255.000,855.012,398.941,855.012,398.941,258.508,85.278,72.987,128.864,0.919,1.168,0.856,0.950
8935,latex-blur-watershed.dm3,4102.472,255.000,1033.796,393.489,1033.796,393.489,247.187,80.400,64.968,98.511,0.844,1.238,0.808,0.937
8936,latex-blur-watershed.dm3,4572.148,255.000,2118.180,398.472,2118.180,398.472,250.503,78.378,74.274,154.753,0.916,1.055,0.948,0.942
8937,latex-blur-watershed.dm3,3776.575,255.000,2639.497,392.469,2639.497,392.469,223.481,70.777,67.938,161.501,0.950,1.042,0.960,0.960
8938,latex-blur-watershed.dm3,4390.029,255.000,2968.712,399.080,2968.712,399.080,270.452,79.104,70.661,40.373,0.754,1.119,0.893,0.887
8939,latex-blur-watershed.dm3,4322.932,255.000,2462.696,398.708,2462.696,398.708,238.430,77.435,71.080,57.819,0.956,1.089,0.918,0.962
8940,latex-blur-watershed.dm3,5060.994,255.000,1576.861,412.290,1576.861,412.290,265.451,86.205,74.751,107.222,0.903,1.153,0.867,0.943
8941,latex-blur-watershed.dm3,4025.791,255.000,2294.423,403.763,2294.423,403.763,234.051,74.771,68.553,141.483,0.924,1.091,0.917,0.952
8942,latex-blur-watershed.dm3,2616.764,255.000,2805.016,397.042,2805.016,397.042,185.578,60.360,55.198,66.961,0.955,1.094,0.914,0.948
8943,latex-blur-watershed.dm3,3450.678,255.000,1393.991,406.556,1393.991,406.556,219.103,67.241,65.340,155.434,0.903,1.029,0.972,0.945
8944,latex-blur-watershed.dm3,3738.234,255.000,507.744,407.283,507.744,407.283,226.046,72.271,65.858,19.053,0.919,1.097,0.911,0.947
8945,latex-blur-watershed.dm3,3795.745,255.000,1763.735,404.435,1763.735,404.435,234.363,79.533,60.766,178.816,0.868,1.309,0.764,0.935
8946,latex-blur-watershed.dm3,4207.910,255.000,329.759,416.419,329.759,416.419,241.746,75.493,70.969,109.110,0.905,1.064,0.940,0.947
8947,latex-blur-watershed.dm3,3814.916,255.000,1931.888,413.658,1931.888,413.658,230.424,72.587,66.917,101.184,0.903,1.085,0.922,0.942
8948,latex-blur-watershed.dm3,4342.103,255.000,147.907,420.007,147.907,420.007,242.497,78.299,70.608,138.383,0.928,1.109,0.902,0.947
8949,latex-blur-watershed.dm3,2731.786,255.000,677.617,407.721,677.617,407.721,193.583,64.303,54.091,152.456,0.916,1.189,0.841,0.944
8950,latex-blur-watershed.dm3,3757.405,255.000,1220.464,414.493,1220.464,414.493,226.797,75.184,63.632,140.662,0.918,1.182,0.846,0.945
8951,latex-blur-watershed.dm3,4102.472,255.000,2885.429,435.256,2885.429,435.256,245.373,78.780,66.304,8.436,0.856,1.188,0.842,0.927
8952,latex-blur-watershed.dm3,4888.460,255.000,767.996,444.082,767.996,444.082,262.887,83.297,74.722,137.432,0.889,1.115,0.897,0.943
8953,latex-blur-watershed.dm3,3230.218,255.000,3043.961,435.732,3043.961,435.732,218.351,67.585,60.854,161.663,0.851,1.111,0.900,0.941
8954,latex-blur-watershed.dm3,4351.688,255.000,2032.238,453.359,2032.238,453.359,254.881,81.505,67.980,108.179,0.842,1.199,0.834,0.936
8955,latex-blur-watershed.dm3,3584.871,255.000,2724.414,443.051,2724.414,443.051,219.854,73.280,62.287,91.255,0.932,1.176,0.850,0.949
8956,latex-blur-watershed.dm3,3968.279,255.000,1485.788,453.833,1485.788,453.833,231.175,74.063,68.220,126.334,0.933,1.086,0.921,0.951
8957,latex-blur-watershed.dm3,3383.581,255.000,2374.864,448.705,2374.864,448.705,213.662,73.231,58.829,130.719,0.931,1.245,0.803,0.949
8958,latex-blur-watershed.dm3,3354.826,255.000,2556.066,446.647,2556.066,446.647,212.911,66.527,64.207,2.772,0.930,1.036,0.965,0.946
8959,latex-blur-watershed.dm3,5013.068,255.000,422.616,458.661,422.616,458.661,261.073,81.730,78.096,135.294,0.924,1.047,0.956,0.953
8960,latex-blur-watershed.dm3,4102.472,255.000,1122.264,453.644,1122.264,453.644,234.803,72.984,71.569,80.538,0.935,1.020,0.981,0.948
8961,latex-blur-watershed.dm3,2952.246,255.000,2203.689,447.452,2203.689,447.452,196.148,64.674,58.121,153.661,0.964,1.113,0.899,0.955
8962,latex-blur-watershed.dm3,3661.552,255.000,941.857,458.062,941.857,458.062,231.175,73.291,63.610,122.743,0.861,1.152,0.868,0.926
8963,latex-blur-watershed.dm3,3910.768,255.000,1678.229,457.457,1678.229,457.457,233.300,73.400,67.839,95.869,0.903,1.082,0.924,0.953
8964,latex-blur-watershed.dm3,3450.678,255.000,599.214,459.352,599.214,459.352,219.103,73.930,59.428,144.050,0.903,1.244,0.804,0.947
8965,latex-blur-watershed.dm3,4754.267,255.000,1307.729,457.490,1307.729,457.490,259.571,87.667,69.049,176.660,0.887,1.270,0.788,0.948
8966,latex-blur-watershed.dm3,3143.951,255.000,1852.399,461.899,1852.399,461.899,204.905,69.653,57.470,52.668,0.941,1.212,0.825,0.951
8967,latex-blur-watershed.dm3,7361.446,255.000,1750.957,488.434,1750.957,488.434,345.196,119.463,78.458,109.651,0.776,1.523,0.657,0.918
8968,latex-blur-watershed.dm3,3460.263,255.000,236.158,473.795,236.158,473.795,222.419,73.364,60.053,132.869,0.879,1.222,0.819,0.939
